page_identity,source_path,destination,link_type,canonical_known,legacy_alias,status
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/agreeableness-high,internal_canonical,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/agreeableness-low,internal_canonical,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/agreeableness-high,internal_canonical,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/agreeableness-mid,internal_canonical,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/agreeableness-low,internal_canonical,true,false,PASS
agreeableness-mid,pages/ranges/agreeableness-mid.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/agreeableness-mid,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/agreeableness-high,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/agreeableness-high,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/agreeableness-mid,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/agreeableness-low,internal_canonical,true,false,PASS
agreeableness-low,pages/ranges/agreeableness-low.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/neuroticism-mid,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/neuroticism-low,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/neuroticism-high,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/neuroticism-mid,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/neuroticism-low,internal_canonical,true,false,PASS
neuroticism-high,pages/ranges/neuroticism-high.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/neuroticism-high,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/neuroticism-low,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/neuroticism-high,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/neuroticism-mid,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/neuroticism-low,internal_canonical,true,false,PASS
neuroticism-mid,pages/ranges/neuroticism-mid.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/neuroticism-mid,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/neuroticism-high,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,https://pubmed.ncbi.nlm.nih.gov/2283588/,registered_external,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/neuroticism-high,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/neuroticism-mid,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/neuroticism-low,internal_canonical,true,false,PASS
neuroticism-low,pages/ranges/neuroticism-low.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,https://pubmed.ncbi.nlm.nih.gov/17983306/,registered_external,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,https://pubmed.ncbi.nlm.nih.gov/17983306/,registered_external,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/assertiveness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/activity,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/positive-emotions,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/trust,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/compliance,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/modesty,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
facets,pages/facet-hub/facets.en-US.md,/en/personality/big-five,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
O1-imagination,pages/facets/imagination.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
O2-aesthetics,pages/facets/aesthetics.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
O3-feelings,pages/facets/feelings.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
O4-actions,pages/facets/actions.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
O5-ideas,pages/facets/ideas.en-US.md,/en/personality/big-five/facets/values,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/openness,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/imagination,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/aesthetics,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/feelings,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/actions,internal_canonical,true,false,PASS
O6-values,pages/facets/values.en-US.md,/en/personality/big-five/facets/ideas,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C1-competence,pages/facets/competence.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C2-order,pages/facets/order.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C3-dutifulness,pages/facets/dutifulness.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C4-achievement-striving,pages/facets/achievement-striving.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C5-self-discipline,pages/facets/self-discipline.en-US.md,/en/personality/big-five/facets/deliberation,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/conscientiousness,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets/competence,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets/order,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets/dutifulness,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets/achievement-striving,internal_canonical,true,false,PASS
C6-deliberation,pages/facets/deliberation.en-US.md,/en/personality/big-five/facets/self-discipline,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets/assertiveness,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets/activity,internal_canonical,true,false,PASS
